satira,body
1,"CONCESSIONÁRIA DA GURGEL – “É tecnologia de ponta, coisa de última geração, tudo 100% nacional.” A frase foi dita pelo astronauta brasileiro Marcos Pontes, durante coletiva de imprensa realizada hoje pela manhã na sede da Agência Espacial Brasileira. Pontes se referia à ressurreição da edição impressa do Jornal do Brasil, ocorrida neste domingo, após a publicação ter passado várias décadas congelada em nitrogênio líquido. O evento científico-editorial transportou o leitor carioca diretamente a 1980. “Tem coluna da Hildegard Angel e cartum do Ziraldo!”, vibrou o astronauta brasileiro. “Nessa toada, capaz até de o César Maia, o Garotinho e o Miro Teixeira disputarem o governo do estado.”

Em editorial o JB afirmou: “Pretendemos usar o jornalismo moderno como ferramenta para vigiar os poderosos, assim como pode ser visto no recente filme de grande sucesso Todos os Homens do Presidente. Queremos que a vida imite a arte”. Na página ao lado foram publicadas cartas elogiosas de Michel Temer, Moreira Franco, José Sarney, Fernando Collor, Eurico Miranda e do ex-Papa Joseph Ratzinger. A publicação estreou com uma novidade que espera ser “um estouro com os brotos”, segundo nota. Trata-se da “coluna psicografada”, em que grandes nomes imortais refletem sobre suas áreas de expertise. Na primeira edição foi a vez de Johannes Gutenberg discorrer sobre a importância da prensa.

Nem todos receberam a novidade com bons olhos. No grêmio estudantil da UFRJ, o novo JB foi queimado, sob acusação de plágio. “Eles copiaram a gente em tudo, da diagramação à escolha das pautas”, disse um jovem que trabalha como repórter, fotógrafo, redator, diagramador, editor, publisher e entregador da fanzine Voz do Estudante. “Até os erros de digitação são os mesmos!” A manchete de amanhã da fanzine, sobre o golpe que derrubou o governo federal (em 1964) foi trocada em cima da hora. “Quem nos garante que o JB não vai dar a mesma pauta?”"
1,"PARAÍSO – Deus Todo Poderoso anunciou, via Snapchat, o lançamento de uma nova versão da Bíblia. “Reencarnei hoje pela manhã na sede da Editora Planeta para assinar o contrato”, explicou, com sua habitual voz grave. Logo depois, revelou que todos os versículos do livro sagrado foram substituídos por tuítes. Para exemplificar, divulgou um trecho do novo Gênesis. “Amigxs, minha mensagem é de amor. Criei a luz, o firmamento e a vida para vocês serem felizes. Pela fé em Mim #tamujunto #gratidão”.

No trecho referente ao Livro das Lamentações, que também foi reescrito, o Espírito Onisciente desabafou: “Gente phyna, eis o papo reto – não autorizei ninguém a falar absurdos em Meu nome sobre homossexuais, mães de homossexuais ou católicos. Tampouco ando precisando de grana. Por isso, #olhovevo nesses Crivellas, Malafaias, Macedos e afins. As mensagens deles contêm spams”.

No sétimo dia da maratona de lançamento do best seller, antes de descansar, o Altíssimo pretende fazer uma leitura do Apocalipse, que foi adaptado para descrever a derrocada do PMDB carioca: “Vigas da perimetral começarão a desaparecer misteriosamente. Ciclovias irão cair. Enchentes inundarão a Praça da Bandeira.” Em seguida, o Senhor deverá respirar fundo e se benzer: “Em nome do Paes, do Cunha e do Sérgio Cabral, Amém”."
1,"DAKOTA DO NORTE – Após declarar à revista Rolling Stone que gosta de apanhar, a cantora Rihanna revelou que pretende conhecer Dado Dolabella quando vier para o Rock in Rio, em setembro. ""Ouvi dizer que ele tem pegada"", disse a cantora.

A cantora pop americana também contou que pretende conversar sobre renda mínima com Eduardo Suplicy e participar de uma polêmica com Caetano Veloso e Ronaldo Azeredo. “Vou dar um jeito de ir ao Domingão do Faustão com a Regina Casé”, prometeu. Ela quer levar do Brasil DVDs dos filmes de Arnaldo Jabor e as obras completas de Lya Luft. Ela disse que não perde um jogo narrado por Galvão Bueno.

O deputado Jair Bolsonaro elogiou a postura submissa de Rihanna. ""Ela é um exemplo de mulher moderna”, disse. “Pena que seja meio escurinha e, portanto, semi-promíscua”.

Leia também

Bolsonaro pede apedrejamento de Preta Gil

Preta Gil inicia captação para publicar blog de gastronomia"
1,"MCLANCHE FELIZ – “Estou de volta ao meu aconchego”, brincou um risonho Eduardo Bolsonaro, em pronunciamento a dois militantes e 896 bots que o acompanharam durante a invasão da Embaixada americana em Brasília, nesta quarta-feira. O movimento do filho Zero Três do presidente Jair Bolsonaro seguiu os passos do grupo que, horas antes, havia invadido a Embaixada da Venezuela, também em Brasília.

“Venho por meio desta comunicar que acabo de me autodeclarar embaixador dos Estados Unidos no Brasil”, avisou Eduardo Bolsonaro, enquanto usava uma chapa de hambúrguer para fritar um tratado bilateral entre os países. “E quero informar também que o príncipe Luiz Philippe de Orleans e Bragança aproveitou para se autodeclarar vice-embaixador, cargo que nunca antes existiu, mas e daí? Ele é bem melhor que aquele Mourão.”

A chegada de Eduardo Bolsonaro ao cargo de embaixador dos Estados Unidos no Brasil foi comemorado pela Sociedade Psicanalítica Edipiana e pelo presidente americano Donald Trump, que declarou: “Ele vai ser o maior e melhor embaixador americano sem passaporte americano. Vai ser lindo. O pai dele me ama.”"
1,"ALÉM DO HORIZONTE – O Banco Nacional de Desenvolvimento Econômico e Social (BNDES), aprovou ontem o financiamento para a criação da Inquisição S.A., uma holding formada por Myrian Rios e Jair Bolsonaro.

Em poucos minutos, o Cade aprovou a fusão, alegando que ""a junção dos dois deputados não configura monopólio de declarações reacionárias. Potências como Silas Malafaia, Eduardo Cunha e o blogueiro Romualdo Azeredo atuam de forma independente e garantem a livre concorrência"".

Emocionados com as mais recentes declarações de Myrian Rios, nas quais estabelece relações inequívocas entre babás, lesbianismo e pedofilia, assessores da deputada chegaram a descrevê-la como ""Bolsonaro de saias"". O deputado, porém, mostrou-se insatisfeito com a comparação. ""Nem em frases feitas quero parecer afetadinho"", argumentou, “além do mais ainda não vi a Myriam se pronunciar sobre a Preta Gil, e enquanto isso não acontecer não posso ter certeza de qual é a posiçao dela em relação à mestiçagem.”

Bolsonaro negou que tenha pedido Myrian Rios em casamento. “Ela é desquitada”, disse.

Leia também

Bolsonaro sai do armário

Camareira agarra Edison Lobão em hotel

Dado Dolabella anuncia pacote de ajuda a diretor do FMI"
1,"VILA DO LIMÃO, PYONGYANG – “Eu sempre me identifiquei com a Mônica, que é uma pessoa de ideias fortes, que enfrenta seus inimigos de maneira incisiva”, disse um entusiasmado Kim Jong-un, em entrevista para a TV estatal da Coreia do Norte. O ditador anunciou a adoção da cartilha da Turma da Mônica sobre as Forças Armadas – recém-lançada pelo governo Temer – como guia do programa educacional do país.

“A valorização das Forças Armadas entre as crianças é importante e garante uma nação forte, capaz de combater o capitalismo sujo, claramente simbolizado na figura do Cascão”, afirmou o querido líder. “E não tenho nenhuma dúvida de que o personagem provocador de fala estranha e cabelo esdrúxulo seja uma referência ao Trump. Ou selia Tlump?”

Kim Jong-un aproveitou a entrevista para anunciar que o próximo foguete nuclear criado pela Coreia do Norte será batizado de Sansão. “Assim como o coelho da Mônica, nosso míssil levará medo a todos que ousarem zombar de nosso poderio.” Ele também pretende anunciar a criação de um Parque Militar da Mônica em Pyongyang. “O Maurício já está até desenhando um boneco do Temer pro Trem Fantasma.”"
1,"CANNES – Lars Von Trier causou mal estar ontem à noite numa entrevista coletiva, quando elogiou o programa Lara com Z: ""Susana Vieira é uma das atrizes mais libertárias do nosso tempo"", disse o diretor dinamarquês. ""Casou com quem quis, tomou o microfone de quem quis e deu um selinho na Hebe Camargo. Cogito convidá-la para o papel de Virgem Maria no meu próximo longa metragem, Pecado, que será rodado em Duque de Caxias"", revelou.

Sentada ao lado do diretor, ao ouvir falar de Hebe Camargo a atriz Kirsten Dunst teve um acesso e vomitou em cima de um fotógrafo.

Em seguida, o Von Trier disse entender as observações de Ed Motta sobre a feiura alheia, as peças de Gerald Thomas e as explicações de Antonio Palocci sobre o seu patrimônio. A declaração caiu como uma bomba. Três pessoas desmaiaram, nove ficaram catatônicas e duas ainda permanecem, inertes, no local. A organização do festival optou por expurgá-lo imediatamente. ""Elogiar Hitler foi horrível, mas agora ele realmente passou dos limites"", explicou o coordenador Jean Bonsoir.

O diretor pediu desculpas e tentou se explicar: ""é que antes da entrevista o Almodóvar me falou de suas conversas com Caetano Veloso e me deixou perturbado"".

No final do dia, Von Trier foi convidado para integrar o PSD de Kassab."
1,"PALO GROSSO – “Eu gosto do Hardware quando ele é hard de verdade. Eu já calculei com oito processadores ao mesmo tempo. Na minha programação cabe muito mais número do que 0 e 1. Meu algoritmo é fluido.” Essas foram as quatro primeiras frases tuitadas por @CleoPixels, o primeiro bot capaz de superar a atriz Cleo Pires no número de declarações eróticas produzidas por segundo. O anúncio pegou de surpresa os sites de celebridades, que já tinham novas declarações quentes de Cleo Pires agendadas para publicação até o ano de 2056.

“Foram décadas de esforço para chegar a esse algoritmo”, contou o programador Ishohiro Hurakaia, tido pelos especialistas como o pai do bot. “Comecei pegando o código do Deep Blue, o supercomputador que derrotou o russo Garry Kasparov no xadrez em 1996. Só que derrotar o Kasparov era algo muito mais fácil, pois todos os elementos do jogo estavam circunscritos ao tabuleiro. No caso da Cleo Pires, o leque de opções é muito mais vasto. Você nunca sabe quando ela vai falar de bissexualidade, nudes, striptease, pole dance, sadomasoquismo, ménage à trente trois, sexo tântrico, beijo grego, bondage, ou fetiche em bonecas da Barbie.”

Para resolver o problema, o programador primeiro colocou o bot para assistir a todos os filmes pornô do deputado federal Alexandre Frota. Depois ele também foi apresentado às declarações homofóbicas de Silas Malafaia – para entender o conceito de projeção –, aos tuítes raivosos de Carlos Bolsonaro – para entender o que é libido – e aos elogios de Gleisi Hoffmann ao ditador Nicolás Maduro – para ter noção de quão longe pode ir o fetiche humano. A prova de fogo foi fazê-lo assistir em looping à votação pelo impeachment de Dilma Rousseff na Câmara e à eleição de Davi Alcolumbre para a presidência do Senado. “Não vejo problema em me relacionar com um mouse”, disse o bot, assim que terminou o aprendizado."
1,"PRUDENTÓPOLIS, PR – Uma onda de pacientes internados às pressas tomou os hospitais de várias regiões do país após o pronunciamento carregado de sotaque paranaense de João Pedro Gebran Neto, relator no caso do ex-presidente Lula. “Foram muitas horas de exposição sem nenhum aviso à população, sem nenhum cuidado paliativo. Irresponsabilidade que vai causar danos”, afirma a Associação Brasileira de Médicos.

O primeiro caso registrado aconteceu em Macapá, onde uma senhora chegou ao pronto-socorro balbuciando palavras nunca antes ouvidas na região. Segundo uma enfermeira presente durante o atendimento, a paciente demonstrava comportamento estranho: “Era como aqueles casos bíblicos em que a pessoa começa a falar em línguas antigas. Eu achei que era caso de exorcismo. Ela se queixava de dor na ‘paleta’ e a gente não entendia nada”. O diagnóstico só foi concluído após a chegada de um médico natural de Curitiba que foi recentemente transferido para o hospital.

Segundo médicos especialistas, o problema do sotaque paranaense é que ele age em uma área do cérebro pouco desenvolvida pela maioria das pessoas. Manuais de infectolinguistica apontam que grande parte da população mundial só sabe o que é o gauchês e o sotaque de Florianópolis. Quando a região, conhecida como Cerebelum Curitibanum, é muito exigida a pessoa entra em parafuso e começa a falar que a capital do Paraná é a melhor cidade do mundo, repetir a frase “leite quente dá dor nos dente” e se orgulhar de supostas heranças europeias."
1,"SUÍÇA – Animado com a crescente adesão ao impeachment, o deputado Eduardo Cunha contratou Narcisa Tamborindeguy para organizar a sessão de votação. “Além de criar uma área VIP para celebridades como Lobão, Susana Vieira, Malvino Salvador e Marco Antonio Villa, vamos ornamentar o plenário da Câmara com bolas douradas, uma cascata de champanhe e luzes estroboscópicas. Os deputados que declararam votos a favor do impeachment chegarão de limousine e entrarão por um tapete verde e amarelo”, explicou a jornalista e socialite.

Eduardo Cunha também liberou a entrada de cheerleaders e gogo boys no plenário. “Eu quero um ‘I’, eu quero um ‘M’, eu quero um ‘P’, eu quero um ‘E'”, gesticulou o presidente da Câmara para mostrar como as cheerleaders devem comemorar cada voto contra Dilma. “Os gogo boys foram pedidos por Marco Feliciano”, esclareceu. Cunha autorizou, ainda, uma demorada queima de fogos no final da sessão. Simultaneamente, André Marques atacará de DJ.

O presidente da Câmara organizou toda a solenidade inspirado pelo protocolo recente da Federação Paulista de Futebol. “Será um jogo de torcida única”, resumiu."
